,property_type,price,room_type,accommodates,wifi,parking,elevator,laundry,pool,bar,restaurant,gym,media_entertainment,air_conditioning,country
9874,Apartment,3969.0,entire_home,3,0,0,0,0,0,0,0,0,0,0,Brazil
9875,Apartment,1701.0,room,2,0,0,0,0,0,0,0,0,0,0,Brazil
9876,Apartment,1363.5,room,2,0,0,0,0,0,0,0,0,1,0,Brazil
9877,House,3969.0,room,4,0,1,0,0,0,0,0,0,1,0,Brazil
9878,Apartment,2443.5,room,2,0,0,0,0,0,0,0,0,0,0,Brazil
9879,Apartment,11340.0,entire_home,8,0,1,0,0,0,0,0,0,0,0,Brazil
9880,House,9639.0,room,2,0,1,0,0,0,0,0,0,0,0,Brazil
9881,Apartment,10827.0,entire_home,5,0,1,0,0,0,0,0,0,0,0,Brazil
9882,Apartment,4023.0,entire_home,3,0,0,0,0,0,0,0,0,0,0,Brazil
9883,Apartment,6237.0,entire_home,2,0,1,0,0,0,0,0,0,0,0,Brazil
9884,Apartment,4023.0,entire_home,5,0,1,0,0,0,0,0,0,0,0,Brazil
9885,Apartment,10138.5,entire_home,8,0,1,0,0,0,0,0,0,0,0,Brazil
9886,Apartment,16888.5,entire_home,8,0,1,0,0,0,0,0,0,0,0,Brazil
9887,Apartment,20236.5,room,4,0,0,0,0,0,0,0,0,0,0,Brazil
9888,House,270000.0,entire_home,15,0,1,0,0,0,0,0,0,0,0,Brazil
9889,Apartment,6750.0,entire_home,7,0,1,0,0,0,0,0,0,0,0,Brazil
9890,Villa,1309.5,room,1,0,0,0,1,0,0,0,0,1,0,Brazil
9891,Apartment,3915.0,room,2,0,1,0,0,0,0,0,0,0,0,Brazil
9892,Apartment,10827.0,room,2,0,0,0,0,0,0,0,0,0,0,Brazil
9893,Apartment,2038.5,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
9894,Apartment,4023.0,entire_home,2,0,1,0,0,0,0,0,0,0,0,Brazil
9895,Apartment,20236.5,entire_home,5,0,1,0,0,0,0,0,0,0,0,Brazil
9896,Apartment,1309.5,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
9897,Apartment,1363.5,room,2,0,0,0,0,0,0,0,0,0,0,Brazil
9898,Apartment,796.5,entire_home,2,0,1,0,0,0,0,0,0,0,0,Brazil
9899,Apartment,16996.5,entire_home,5,0,1,0,0,0,0,0,0,0,0,Brazil
9900,House,113346.0,entire_home,12,0,1,0,0,0,0,0,0,0,0,Brazil
9901,Apartment,7425.0,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
9902,Apartment,5670.0,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
9903,Apartment,1471.5,room,2,0,1,0,0,0,0,0,0,0,0,Brazil
9904,House,4023.0,room,2,0,1,0,0,0,0,0,0,0,0,Brazil
9905,Apartment,2038.5,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
9906,Apartment,2835.0,room,2,1,0,0,0,0,0,0,0,0,0,Brazil
9907,Apartment,567.0,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
9908,Apartment,3915.0,entire_home,6,0,0,0,0,0,0,0,0,0,0,Brazil
9909,Apartment,11340.0,entire_home,6,0,0,0,0,0,0,0,0,0,0,Brazil
9910,Apartment,5953.5,entire_home,3,0,1,0,0,0,0,0,0,0,0,Brazil
9911,Apartment,10773.0,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
9912,House,6750.0,room,2,0,0,0,0,0,0,0,0,0,0,Brazil
9913,Apartment,11340.0,entire_home,6,0,0,0,0,0,0,0,0,0,0,Brazil
9914,Apartment,27202.5,entire_home,5,0,1,0,0,0,0,0,0,0,0,Brazil
9915,Homestay,2835.0,entire_home,8,0,1,0,0,0,0,0,0,0,0,Brazil
9916,Apartment,1363.5,room,1,0,0,0,0,0,0,0,0,0,0,Brazil
9917,Apartment,1134.0,room,4,0,0,0,0,0,0,0,0,0,0,Brazil
9918,Apartment,25501.5,entire_home,6,0,1,0,0,0,0,0,0,0,0,Brazil
9919,Apartment,24313.5,entire_home,3,0,1,0,0,0,0,0,0,1,0,Brazil
9920,Apartment,4698.0,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
9921,Apartment,2322.0,entire_home,6,0,0,0,0,0,0,0,0,0,0,Brazil
9922,Apartment,2038.5,room,2,0,0,0,0,0,0,0,0,0,0,Brazil
9923,Apartment,2376.0,entire_home,6,0,1,0,0,0,0,0,0,0,0,Brazil
9924,Apartment,6750.0,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
9925,Apartment,3915.0,entire_home,7,0,0,0,0,0,0,0,0,0,0,Brazil
9926,House,1930.5,entire_home,5,0,1,0,0,0,0,0,0,0,0,Brazil
9927,Apartment,1363.5,room,1,0,0,0,0,0,0,0,0,0,0,Brazil
9928,Apartment,2551.5,entire_home,3,0,1,0,0,0,0,0,0,0,0,Brazil
9929,Apartment,796.5,room,2,0,0,0,0,0,0,0,0,0,0,Brazil
9930,House,1647.0,room,2,0,0,0,0,0,0,0,0,0,0,Brazil
9931,Apartment,4698.0,entire_home,3,0,0,0,0,0,0,0,0,1,0,Brazil
9932,Apartment,1701.0,entire_home,3,0,1,0,0,0,0,0,0,0,0,Brazil
9933,Apartment,2160.0,entire_home,2,0,0,0,0,0,0,0,0,0,0,Brazil
9934,Apartment,14175.0,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
9935,House,10827.0,entire_home,15,0,1,0,0,0,0,0,0,0,0,Brazil
9936,Apartment,16888.5,entire_home,4,0,1,0,0,0,0,0,0,1,0,Brazil
9937,House,1188.0,room,4,0,0,0,0,0,0,0,0,0,0,Brazil
9938,Apartment,850.5,room,2,0,1,0,0,0,0,0,0,0,0,Brazil
9939,House,42511.5,entire_home,15,0,1,0,0,0,0,0,0,0,0,Brazil
9940,Apartment,4698.0,entire_home,6,0,1,0,0,0,0,0,0,0,0,Brazil
9941,Apartment,3402.0,entire_home,6,0,1,0,0,0,0,0,0,0,0,Brazil
9942,Apartment,1984.5,room,3,0,1,0,0,0,0,0,0,1,0,Brazil
9943,House,22666.5,entire_home,10,0,1,0,0,0,0,0,0,0,0,Brazil
9944,Apartment,8100.0,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
9945,Apartment,14175.0,entire_home,6,0,0,0,0,0,0,0,0,0,0,Brazil
9946,Apartment,3118.5,room,1,0,0,0,0,0,0,0,0,0,0,Brazil
9947,Apartment,10827.0,entire_home,6,0,0,0,0,0,0,0,0,1,0,Brazil
9948,Apartment,4698.0,entire_home,3,0,1,0,0,0,0,0,0,0,0,Brazil
9949,House,742.5,room,6,0,1,0,0,0,0,0,0,0,0,Brazil
9950,House,3510.0,room,2,0,0,0,0,0,0,0,0,0,0,Brazil
9951,Apartment,5386.5,entire_home,7,0,0,0,0,0,0,0,0,0,0,Brazil
9952,Apartment,4023.0,entire_home,5,0,1,0,0,0,0,0,0,0,0,Brazil
9953,Apartment,5265.0,entire_home,2,0,0,0,0,0,0,0,0,0,0,Brazil
9954,Apartment,2727.0,room,2,0,0,0,0,0,0,0,0,0,0,Brazil
9955,Apartment,11448.0,entire_home,6,0,0,0,0,0,0,0,0,0,0,Brazil
9956,Apartment,5670.0,room,2,0,0,0,0,0,0,0,0,0,0,Brazil
9957,Apartment,1755.0,entire_home,2,0,1,0,0,0,0,0,0,0,0,Brazil
9958,House,14175.0,room,4,0,1,0,0,0,0,0,0,0,0,Brazil
9959,Apartment,18130.5,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
9960,Apartment,4981.5,entire_home,6,0,1,0,0,0,0,0,0,0,0,Brazil
9961,House,6804.0,room,4,0,1,0,0,0,0,0,0,0,0,Brazil
9962,Apartment,2038.5,entire_home,5,0,1,0,0,0,0,0,0,0,0,Brazil
9963,Apartment,4698.0,entire_home,2,0,0,0,0,0,0,0,0,0,0,Brazil
9964,Apartment,4077.0,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
9965,Apartment,1363.5,room,2,0,1,0,0,0,0,0,0,0,0,Brazil
9966,House,15079.5,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
9967,Apartment,11340.0,entire_home,6,0,1,0,0,0,0,0,0,0,0,Brazil
9968,Apartment,2727.0,entire_home,7,0,0,0,0,0,0,0,0,0,0,Brazil
9969,Apartment,5386.5,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
9970,Apartment,21532.5,entire_home,5,0,1,0,0,0,0,0,0,0,0,Brazil
9971,Apartment,10827.0,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
9972,Apartment,4023.0,entire_home,6,0,0,0,0,0,0,0,0,0,0,Brazil
9973,Apartment,5386.5,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
9974,Apartment,8505.0,entire_home,6,0,1,0,0,0,0,0,0,1,0,Brazil
9975,Apartment,3402.0,entire_home,6,0,1,0,0,0,0,0,0,0,0,Brazil
9976,Apartment,8100.0,entire_home,3,0,0,0,0,0,0,0,0,0,0,Brazil
9977,Apartment,28336.5,entire_home,6,0,1,0,0,0,0,0,0,0,0,Brazil
9978,Apartment,2200.5,entire_home,5,0,1,0,0,0,0,0,0,0,0,Brazil
9979,Apartment,6750.0,entire_home,2,0,1,0,0,0,0,0,0,0,0,Brazil
9980,Apartment,85009.5,entire_home,6,0,1,0,0,0,0,0,0,0,0,Brazil
9981,Apartment,3456.0,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
9982,Apartment,8788.5,room,2,0,0,0,0,0,0,0,0,0,0,Brazil
9983,Apartment,85009.5,entire_home,8,0,1,0,0,0,0,0,0,0,0,Brazil
9984,Apartment,2727.0,entire_home,6,0,1,0,0,0,0,0,0,0,0,Brazil
9985,Apartment,2322.0,entire_home,5,0,0,0,0,0,0,0,0,0,0,Brazil
9986,House,675.0,room,5,0,1,0,0,0,0,0,0,0,0,Brazil
9987,Apartment,4981.5,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
9988,Apartment,5157.0,entire_home,6,0,0,0,0,0,0,0,0,0,0,Brazil
9989,Apartment,6750.0,entire_home,5,0,0,0,0,0,0,0,0,0,0,Brazil
9990,Apartment,1930.5,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
9991,Homestay,3510.0,room,1,0,1,0,0,0,0,0,0,0,0,Brazil
9992,Apartment,8788.5,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
9993,Apartment,3456.0,entire_home,2,0,0,0,0,0,0,0,0,0,0,Brazil
9994,Apartment,5265.0,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
9995,Apartment,16996.5,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
9996,Apartment,3226.5,entire_home,2,0,0,0,0,0,0,0,0,0,0,Brazil
9997,Apartment,19831.5,entire_home,5,0,1,0,0,0,0,0,0,0,0,Brazil
9998,Apartment,9072.0,entire_home,2,0,0,0,0,0,0,0,0,0,0,Brazil
9999,Apartment,10773.0,entire_home,4,0,0,0,0,0,0,0,0,1,0,Brazil
10000,Apartment,16996.5,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
10001,Apartment,5616.0,entire_home,5,0,0,0,0,0,0,0,0,1,0,Brazil
10002,Apartment,25501.5,entire_home,6,0,0,0,0,0,0,0,0,0,0,Brazil
10003,Apartment,20236.5,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
10004,Apartment,2160.0,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
10005,Apartment,19831.5,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
10006,Apartment,10827.0,entire_home,6,0,1,0,0,0,0,0,0,0,0,Brazil
10007,Apartment,3969.0,entire_home,2,0,0,0,0,0,0,0,0,0,0,Brazil
10008,House,4023.0,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
10009,Apartment,1809.0,entire_home,2,0,0,0,0,0,0,0,0,0,0,Brazil
10010,Apartment,22666.5,entire_home,2,0,0,0,0,0,0,0,0,1,0,Brazil
10011,Apartment,4698.0,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
10012,Apartment,3915.0,entire_home,6,0,1,0,0,0,0,0,0,0,0,Brazil
10013,Apartment,3402.0,room,3,0,0,0,0,0,0,0,0,0,0,Brazil
10014,Apartment,5332.5,entire_home,6,0,1,0,0,0,0,0,0,0,0,Brazil
10015,Apartment,1471.5,entire_home,6,0,1,0,0,0,0,0,0,0,0,Brazil
10016,Apartment,135000.0,entire_home,2,0,0,0,0,0,0,0,0,0,0,Brazil
10017,Apartment,1363.5,room,2,0,0,0,0,0,0,0,0,0,0,Brazil
10018,Apartment,4023.0,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
10019,Apartment,16213.5,entire_home,6,0,1,0,0,0,0,0,0,0,0,Brazil
10020,Apartment,13486.5,entire_home,6,0,0,0,0,0,0,0,0,0,0,Brazil
10021,Apartment,7371.0,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
10022,Apartment,1525.5,entire_home,3,0,0,0,0,0,0,0,0,0,0,Brazil
10023,Apartment,13486.5,entire_home,5,0,1,0,0,0,0,0,0,0,0,Brazil
10024,Apartment,13486.5,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
10025,Apartment,1309.5,entire_home,2,0,0,0,0,0,0,0,0,0,0,Brazil
10026,Apartment,20236.5,entire_home,5,0,0,0,0,0,0,0,0,0,0,Brazil
10027,Apartment,28336.5,entire_home,6,0,1,0,0,0,0,0,0,0,0,Brazil
10028,Homestay,1701.0,room,3,0,1,0,0,0,0,0,0,0,0,Brazil
10029,Apartment,2268.0,entire_home,7,0,1,0,0,0,0,0,0,0,0,Brazil
10030,House,1984.5,entire_home,12,0,1,0,0,0,0,0,0,1,0,Brazil
10031,Apartment,6750.0,room,4,0,1,0,0,0,0,0,0,0,0,Brazil
10032,Apartment,19899.0,entire_home,8,0,1,0,0,0,0,0,0,0,0,Brazil
10033,Apartment,4306.5,entire_home,3,0,0,0,0,0,0,0,0,1,0,Brazil
10034,Apartment,8100.0,entire_home,5,0,1,0,0,0,0,0,0,1,0,Brazil
10035,Apartment,8100.0,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
10036,Apartment,14458.5,entire_home,5,0,1,0,0,0,0,0,0,1,0,Brazil
10037,Apartment,4536.0,room,2,0,0,0,0,0,0,0,0,0,0,Brazil
10038,Apartment,8100.0,room,3,0,0,0,0,0,0,0,0,1,0,Brazil
10039,Apartment,5386.5,entire_home,5,0,1,0,0,0,0,0,0,0,0,Brazil
10040,Apartment,16213.5,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
10041,House,85009.5,entire_home,10,0,1,0,0,0,0,0,0,1,0,Brazil
10042,Apartment,4023.0,entire_home,1,0,0,0,0,0,0,0,0,0,0,Brazil
10043,House,3402.0,room,1,0,0,0,0,0,0,0,0,0,0,Brazil
10044,Apartment,13486.5,room,4,0,0,0,0,0,0,0,0,1,0,Brazil
10045,Apartment,2551.5,room,2,0,0,0,0,0,0,0,0,0,0,Brazil
10046,Apartment,850.5,room,4,0,0,0,0,0,0,0,0,0,0,Brazil
10047,Apartment,2038.5,room,2,0,0,0,0,0,0,0,0,0,0,Brazil
10048,House,41188.5,room,1,0,0,0,0,0,0,0,0,0,0,Brazil
10049,Apartment,2160.0,entire_home,4,0,1,0,0,0,0,0,0,1,0,Brazil
10050,Apartment,30780.0,entire_home,8,0,1,0,0,0,0,0,0,1,0,Brazil
10051,Apartment,16996.5,entire_home,6,0,1,0,0,0,0,0,0,0,0,Brazil
10052,Apartment,21532.5,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
10053,Apartment,12123.0,entire_home,5,0,1,0,0,0,0,0,0,0,0,Brazil
10054,Apartment,1309.5,entire_home,4,0,0,0,0,0,0,0,0,1,0,Brazil
10055,Villa,3118.5,room,2,0,0,0,0,0,0,0,0,1,0,Brazil
10056,Apartment,12757.5,entire_home,6,0,1,0,0,0,0,0,0,0,0,Brazil
10057,Apartment,1080.0,room,2,0,1,0,0,0,0,0,0,0,0,Brazil
10058,Apartment,25501.5,entire_home,6,0,1,0,0,0,0,0,0,0,0,Brazil
10059,Apartment,567.0,room,1,0,1,0,0,0,0,0,0,0,0,Brazil
10060,Apartment,2551.5,entire_home,3,0,0,0,0,0,0,0,0,0,0,Brazil
10061,Apartment,2659.5,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
10062,Apartment,3280.5,room,2,0,0,0,0,0,0,0,0,1,0,Brazil
10063,Apartment,796.5,room,2,0,0,0,0,0,0,0,0,1,0,Brazil
10064,Apartment,1026.0,room,2,0,0,0,0,0,0,0,0,0,0,Brazil
10065,Apartment,9463.5,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
10066,Apartment,2443.5,entire_home,2,0,0,0,0,0,0,0,0,0,0,Brazil
10067,Apartment,8100.0,entire_home,3,0,0,0,0,0,0,0,0,0,0,Brazil
10068,Apartment,2727.0,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
10069,House,70848.0,entire_home,6,0,1,0,0,0,0,0,0,0,0,Brazil
10070,House,113346.0,entire_home,8,0,1,0,0,0,0,0,0,0,0,Brazil
10071,Apartment,1363.5,room,2,0,1,0,0,0,0,0,0,0,0,Brazil
10072,Apartment,25677.0,entire_home,5,0,1,0,0,0,0,0,0,0,0,Brazil
10073,Apartment,4198.5,entire_home,4,0,1,0,1,0,0,0,0,0,0,Brazil
10074,Apartment,3172.5,entire_home,2,0,0,0,0,0,0,0,0,1,0,Brazil
10075,House,2767.5,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
10076,Apartment,10827.0,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
10077,Villa,47101.5,entire_home,12,0,1,0,0,0,0,0,0,0,0,Brazil
10078,Apartment,1984.5,room,2,0,0,0,0,0,0,0,0,0,0,Brazil
10079,Apartment,16996.5,entire_home,7,0,0,0,0,0,0,0,0,1,0,Brazil
10080,Apartment,22666.5,entire_home,6,0,0,0,0,0,0,0,0,0,0,Brazil
10081,Apartment,1026.0,room,2,0,0,0,0,0,0,0,0,0,0,Brazil
10082,Apartment,4023.0,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
10083,Apartment,14175.0,entire_home,2,0,1,0,0,0,0,0,0,1,0,Brazil
10084,Apartment,2727.0,entire_home,2,0,0,0,0,0,0,0,0,0,0,Brazil
10085,Apartment,13486.5,entire_home,6,0,1,0,0,0,0,0,0,0,0,Brazil
10086,Apartment,2376.0,entire_home,2,0,0,0,0,0,0,0,0,0,0,Brazil
10087,House,10827.0,entire_home,6,0,1,0,0,0,0,0,0,1,0,Brazil
10088,Apartment,10368.0,entire_home,16,0,1,0,0,0,0,0,0,0,0,Brazil
10089,Apartment,8451.0,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
10090,Apartment,4482.0,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
10091,Apartment,34006.5,entire_home,6,0,1,0,0,0,0,0,0,0,0,Brazil
10092,Apartment,11448.0,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
10093,Apartment,3402.0,entire_home,6,0,0,0,0,0,0,0,0,0,0,Brazil
10094,Apartment,16213.5,entire_home,5,0,1,0,0,0,0,0,0,1,0,Brazil
10095,Apartment,8505.0,entire_home,6,0,1,0,0,0,0,0,0,0,0,Brazil
10096,Apartment,14175.0,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
10097,Apartment,16213.5,entire_home,7,0,0,0,0,0,0,0,0,1,0,Brazil
10098,Apartment,2727.0,room,1,0,1,0,0,0,0,0,0,0,0,Brazil
10099,Apartment,31171.5,entire_home,9,0,0,0,0,0,0,0,0,0,0,Brazil
10100,Apartment,34006.5,entire_home,7,0,1,0,0,0,0,0,0,1,0,Brazil
10101,Apartment,4023.0,room,3,0,1,0,0,0,0,0,0,0,0,Brazil
10102,Apartment,10138.5,entire_home,6,0,1,0,0,0,0,0,0,0,0,Brazil
10103,Apartment,1809.0,entire_home,5,0,1,0,0,0,0,0,0,0,0,Brazil
10104,Apartment,9180.0,entire_home,8,0,0,0,0,0,0,0,0,0,0,Brazil
10105,Villa,13486.5,entire_home,5,0,1,0,0,0,0,0,0,0,0,Brazil
10106,Apartment,5670.0,entire_home,4,0,1,0,0,0,0,0,0,1,0,Brazil
10107,Apartment,9463.5,room,6,0,1,0,0,0,0,0,0,0,0,Brazil
10108,Apartment,16213.5,entire_home,6,0,1,0,0,0,0,0,0,0,0,Brazil
10109,Apartment,6061.5,entire_home,6,0,1,0,0,0,0,0,0,0,0,Brazil
10110,Apartment,7195.5,entire_home,5,0,1,0,0,0,0,0,0,0,0,Brazil
10111,Apartment,16213.5,entire_home,7,0,1,0,0,0,0,0,0,1,0,Brazil
10112,Apartment,11340.0,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
10113,Apartment,8100.0,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
10114,Apartment,2443.5,entire_home,4,0,0,0,0,0,0,0,0,1,0,Brazil
10115,Apartment,1701.0,room,2,0,0,0,0,0,0,0,0,1,0,Brazil
10116,Apartment,8100.0,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
10117,Apartment,21654.0,entire_home,4,0,1,0,1,0,0,0,0,0,0,Brazil
10118,Apartment,8505.0,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
10119,House,2038.5,room,4,0,0,0,0,0,0,0,0,0,0,Brazil
10120,Apartment,17563.5,entire_home,6,0,1,0,0,0,0,0,0,0,0,Brazil
10121,Apartment,4023.0,room,2,0,0,0,0,0,0,0,0,1,0,Brazil
10122,Apartment,6061.5,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
10123,Apartment,12811.5,entire_home,4,0,0,0,0,0,0,0,0,1,0,Brazil
10124,Apartment,1363.5,entire_home,2,0,1,0,0,0,0,0,0,0,0,Brazil
10125,Apartment,3510.0,entire_home,6,0,0,0,0,0,0,0,0,0,0,Brazil
10126,Apartment,1363.5,room,2,0,0,0,0,0,0,0,0,0,0,Brazil
10127,Apartment,4306.5,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
10128,Apartment,3564.0,entire_home,8,0,0,0,0,0,0,0,0,0,0,Brazil
10129,Apartment,14175.0,entire_home,6,0,1,0,0,0,0,0,0,0,0,Brazil
10130,Apartment,3402.0,entire_home,5,0,1,0,0,0,0,0,0,1,0,Brazil
10131,Apartment,2038.5,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
10132,House,1188.0,room,1,0,0,0,0,0,0,0,0,0,0,Brazil
10133,House,4536.0,entire_home,5,0,0,0,0,0,0,0,0,0,0,Brazil
10134,Apartment,6750.0,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
10135,Apartment,2943.0,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
10136,Apartment,4023.0,entire_home,5,0,0,0,0,0,0,0,0,0,0,Brazil
10137,Apartment,8100.0,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
10138,House,20007.0,entire_home,13,0,1,0,0,0,0,0,0,0,0,Brazil
10139,Apartment,28053.0,entire_home,3,0,1,0,0,0,0,0,0,1,0,Brazil
10140,Apartment,1809.0,entire_home,2,0,1,0,0,0,0,0,0,0,0,Brazil
10141,Apartment,8505.0,entire_home,3,0,0,0,0,0,0,0,0,0,0,Brazil
10142,Apartment,2889.0,entire_home,5,0,0,0,0,0,0,0,0,0,0,Brazil
10143,Apartment,2430.0,entire_home,4,0,1,0,0,0,0,0,0,1,0,Brazil
10144,Apartment,2659.5,entire_home,6,0,0,0,0,0,0,0,0,0,0,Brazil
10145,Apartment,3402.0,room,2,0,0,0,0,0,0,0,0,1,0,Brazil
10146,Apartment,1080.0,room,3,0,0,0,0,0,0,0,0,0,0,Brazil
10147,Apartment,10827.0,entire_home,3,0,1,0,0,0,0,0,0,0,0,Brazil
10148,Apartment,1188.0,entire_home,2,0,0,0,0,0,0,0,0,0,0,Brazil
10149,House,5386.5,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
10150,Apartment,5548.5,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
10151,Apartment,28336.5,entire_home,2,0,1,0,0,0,0,0,0,0,0,Brazil
10152,Apartment,8505.0,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
10153,Apartment,3064.5,entire_home,6,0,1,0,0,0,0,0,0,0,0,Brazil
10154,Apartment,8100.0,entire_home,5,0,1,0,0,0,0,0,0,0,0,Brazil
10155,House,1701.0,room,1,0,0,0,0,0,0,0,0,0,0,Brazil
10156,Apartment,6912.0,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
10157,Apartment,6291.0,entire_home,5,0,1,0,0,0,0,0,0,0,0,Brazil
10158,Apartment,4023.0,entire_home,3,0,0,0,0,0,0,0,0,0,0,Brazil
10159,Apartment,6750.0,entire_home,2,0,0,0,0,0,0,0,0,0,0,Brazil
10160,House,1471.5,room,1,0,1,0,0,0,0,0,0,0,0,Brazil
10161,Apartment,34006.5,entire_home,6,0,1,0,0,0,0,0,0,1,0,Brazil
10162,Apartment,4023.0,room,4,0,0,0,0,0,0,0,0,0,0,Brazil
10163,Apartment,16996.5,room,2,0,0,0,0,0,0,0,0,0,0,Brazil
10164,Apartment,8100.0,entire_home,4,0,0,0,1,0,0,0,0,0,0,Brazil
10165,Apartment,9639.0,entire_home,2,0,1,0,0,0,0,0,0,0,0,Brazil
10166,House,141696.0,entire_home,10,0,1,0,0,0,0,0,0,0,0,Brazil
10167,Apartment,2835.0,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
10168,Apartment,18697.5,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
10169,Apartment,11340.0,room,2,0,0,0,0,0,0,0,0,0,0,Brazil
10170,Apartment,8100.0,entire_home,6,0,0,0,0,0,0,0,0,0,0,Brazil
10171,House,6750.0,entire_home,8,0,1,0,0,0,0,0,0,0,0,Brazil
10172,Apartment,2835.0,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
10173,Apartment,2835.0,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
10174,Apartment,2943.0,entire_home,2,0,0,0,0,0,0,0,0,0,0,Brazil
10175,Apartment,13486.5,entire_home,4,0,0,0,1,0,0,0,0,0,0,Brazil
10176,Apartment,2443.5,room,2,0,1,0,0,0,0,0,0,0,0,Brazil
10177,Apartment,2038.5,entire_home,3,0,1,0,0,0,0,0,0,0,0,Brazil
10178,Apartment,13486.5,entire_home,5,0,1,0,0,0,0,0,0,0,0,Brazil
10179,Apartment,6291.0,room,2,0,0,0,0,0,0,0,0,0,0,Brazil
10180,House,3969.0,room,3,0,1,0,0,0,0,0,0,0,0,Brazil
10181,Apartment,2443.5,entire_home,2,0,0,0,0,0,0,0,0,0,0,Brazil
10182,Apartment,16996.5,entire_home,6,0,1,0,0,0,0,0,0,1,0,Brazil
10183,House,3402.0,entire_home,5,0,0,0,0,0,0,0,0,0,0,Brazil
10184,Apartment,10827.0,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
10185,Apartment,13486.5,entire_home,6,0,1,0,0,0,0,0,0,0,0,Brazil
10186,Apartment,16429.5,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
10187,Apartment,1026.0,room,2,0,0,0,0,0,0,0,0,0,0,Brazil
10188,Apartment,5103.0,entire_home,5,0,1,0,0,0,0,0,0,0,0,Brazil
10189,House,796.5,room,4,0,0,0,0,0,0,0,0,0,0,Brazil
10190,Apartment,2727.0,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
